SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
27137,4.54440775,0,0.22005068,1,32,9,FALSE,36033,30.375,32,0,16,0.72735325,FALSE,0,36033,0,0.27613636
27139,4.54431849,5.55E-06,0.220055,0.90441176,34,9,FALSE,36825,28.76470588,34,0,17,0.72736012,FALSE,0,36825,13128,0.26149733
27145,4.17281085,2.39E-04,0.23964662,0.63104839,64,8,FALSE,42190,28.3125,64,0,32,0.75593763,FALSE,0,42190,873048,0.11102941
27148,4.30161564,0,0.23247079,1,14,9,FALSE,51235,50.42857143,14,0,7,0.74602957,FALSE,0,51235,0,0.24841661
27151,4.25287869,3.99E-05,0.23513485,0.71264368,60,9,FALSE,57568,29.06666667,60,0,30,0.74977856,FALSE,0,57568,574264,0.12918519
27153,4.68767294,3.62E-05,0.21332546,0.46666667,12,9,FALSE,63644,16,12,0,6,0.71633285,FALSE,0,63644,111280,0.23188406
27156,4.28554851,1.19E-06,0.23334236,0.80555556,18,9,FALSE,73283,45.22222222,18,0,9,0.7472655,FALSE,0,73283,3716,0.19834308
27159,4.54440775,0,0.22005068,1,32,9,FALSE,79647,30.375,32,0,16,0.72735325,FALSE,0,79647,0,0.27613636
27161,4.54413996,5.35E-04,0.22006364,0.88235294,34,9,FALSE,80516,28.70588235,34,0,17,0.72737385,FALSE,0,80516,3041718,0.25808161
27165,4.25278943,5.84E-05,0.23513979,0.67311828,62,9,FALSE,87299,28.22580645,62,0,31,0.74978543,FALSE,0,87299,676630,0.12544803
27188,5.42774257,0,0.18423866,0,2,10,FALSE,53229,6,2,0,1,0.65940442,FALSE,0,53229,0,0
27190,5.42765331,0,0.18424169,1,6,10,FALSE,65659,4,5,0,2,0.65941128,FALSE,1,65659,0,0.66666667
27192,5.42765331,0,0.18424169,1,4,10,FALSE,83043,4,4,0,2,0.65941128,FALSE,0,83043,0,0.66666667
27199,4.94430063,0,0.20225307,1,4,10,FALSE,21326,14.5,4,0,2,0.69659226,FALSE,0,21326,0,0.69047619
27208,4.87690797,0,0.20504795,1,6,9,FALSE,60631,14.66666667,6,0,3,0.70177631,FALSE,0,60631,0,0.50574713
27212,4.41774525,1.04E-06,0.22635982,0.66666667,6,9,FALSE,64052,48,6,0,3,0.73709652,FALSE,0,64052,3156,0.35294118
27216,4.13487459,6.78E-05,0.2418453,0.26666667,12,9,FALSE,494,32.66666667,12,0,6,0.7588558,FALSE,0,494,108268,0.17759563
27219,4.26903508,0,0.23424497,1,4,9,FALSE,3220,123.5,4,0,2,0.74853576,FALSE,0,3220,0,0.58254717
27221,3.98384361,0,0.25101387,1,42,9,FALSE,4596,87.42857143,42,0,21,0.77047357,FALSE,0,4596,0,0.15724563
27224,3.98357583,9.78E-06,0.25103074,0.90909091,44,9,FALSE,6395,83.59090909,44,0,22,0.77049417,FALSE,0,6395,39010,0.14999184
27228,4.18200482,0,0.23911976,1,12,9,FALSE,9090,63.83333333,12,0,6,0.7552304,FALSE,0,9090,0,0.20792617
27231,3.94296171,1.93E-04,0.25361646,0.76449275,48,9,FALSE,10486,77.16666667,48,0,24,0.77361833,FALSE,0,10486,883878,0.13667258
27236,3.90199054,4.58E-05,0.25627945,0.4172043,62,9,FALSE,16264,80.90322581,62,0,31,0.77676996,FALSE,0,16264,313364,0.09747377
27238,3.98384361,0,0.25101387,1,42,9,FALSE,16902,87.42857143,42,0,21,0.77047357,FALSE,0,16902,0,0.15724563
27249,3.93510667,1.06E-04,0.25412272,0.95238095,84,9,FALSE,27817,54.83333333,84,0,42,0.77422256,FALSE,0,27817,254872,0.10961905
27253,3.98384361,0,0.25101387,1,42,9,FALSE,29235,87.42857143,42,0,21,0.77047357,FALSE,0,29235,0,0.15724563
27260,3.96179595,4.47E-05,0.25241078,0.74,50,9,FALSE,34273,77.64,50,0,25,0.77216954,FALSE,0,34273,183296,0.12833058
27262,3.98357583,5.35E-04,0.25103074,0.83399209,46,9,FALSE,34825,79.95652174,46,0,23,0.77049417,FALSE,0,34825,2689632,0.14354851
27264,4.20914041,2.27E-06,0.2375782,0.16666667,8,9,FALSE,35232,58.75,8,0,4,0.75314305,FALSE,0,35232,8238,0.28140097
27267,3.74658574,0,0.26690968,1,34,9,FALSE,36183,232.1764706,34,0,17,0.78872417,FALSE,0,36183,0,0.20474116
27270,4.4676426,0,0.22383169,0,2,10,FALSE,37105,87,2,0,1,0.73325826,FALSE,0,37105,0,0
27273,4.06623226,1.71E-05,0.24592791,0.28571429,14,10,FALSE,42480,70.71428571,14,0,7,0.76413598,FALSE,0,42480,82950,0.17005164
27275,4.11184504,2.19E-04,0.24319983,0.83333333,24,9,FALSE,42601,51,24,0,12,0.7606273,FALSE,0,42601,777712,0.19583333
27285,3.98384361,0,0.25101387,1,42,9,FALSE,52745,87.42857143,42,0,21,0.77047357,FALSE,0,52745,0,0.15724563
27300,3.98384361,0,0.25101387,1,42,9,FALSE,67714,87.42857143,42,0,21,0.77047357,FALSE,0,67714,0,0.15724563
27306,4.20708739,0,0.23769414,1,8,9,FALSE,74371,88.25,8,0,4,0.75330097,FALSE,0,74371,0,0.29318937
27308,4.14540748,2.30E-06,0.24123081,0.71428571,14,9,FALSE,75187,64,14,0,7,0.75804558,FALSE,0,75187,9994,0.17399766
27310,3.98384361,0,0.25101387,1,42,9,FALSE,75636,87.42857143,42,0,21,0.77047357,FALSE,0,75636,0,0.15724563
27312,3.98384361,0,0.25101387,1,42,9,FALSE,76471,87.42857143,42,0,21,0.77047357,FALSE,0,76471,0,0.15724563
27316,3.98384361,0,0.25101387,1,42,9,FALSE,80734,87.42857143,42,0,21,0.77047357,FALSE,0,80734,0,0.15724563
27318,3.98384361,0,0.25101387,1,42,9,FALSE,81808,87.42857143,42,0,21,0.77047357,FALSE,0,81808,0,0.15724563
27423,4.22592163,0,0.23663477,1,6,9,FALSE,16739,94.33333333,6,0,3,0.75185218,FALSE,0,16739,0,0.4428795
27427,4.42194055,0,0.22614506,0,2,9,FALSE,17918,90,2,0,1,0.7367738,FALSE,0,17918,0,0
27431,4.19655449,2.92E-06,0.23829072,0.33333333,6,9,FALSE,24042,87,6,0,3,0.75411119,FALSE,0,24042,9144,0.40123457
27434,4.31527269,0,0.23173507,1,4,9,FALSE,26457,82.5,4,0,2,0.74497902,FALSE,0,26457,0,0.54635762
27445,4.42060162,0,0.22621355,1,4,9,FALSE,33113,47,4,0,2,0.7368768,FALSE,0,33113,0,0.51648352
27461,4.39435865,1.58E-06,0.22756449,0.5,8,9,FALSE,48217,27.5,8,0,4,0.73889549,FALSE,0,48217,3314,0.26960784
27482,4.22279746,1.76E-04,0.23680984,0.2,12,9,FALSE,76812,43.83333333,12,0,6,0.7520925,FALSE,0,76812,523790,0.20422535
27489,4.22681425,0,0.2365848,1,8,9,FALSE,83554,61.5,8,0,4,0.75178352,FALSE,0,83554,0,0.28873239
27500,4.41319289,0,0.22659331,1,4,9,FALSE,89208,48,4,0,2,0.7374467,FALSE,0,89208,0,0.52173913
27509,4.64554137,1.00E-08,0.21526016,0.66666667,6,10,FALSE,10391,16,6,0,3,0.71957374,FALSE,0,10391,2,0.36363636
27525,4.6457199,0,0.21525189,0,2,10,FALSE,42783,44,2,0,1,0.71956001,FALSE,0,42783,0,0
27527,4.64563063,0,0.21525603,1,4,10,FALSE,44287,23.5,4,0,2,0.71956687,FALSE,0,44287,0,0.53409091
27540,4.64563063,0,0.21525603,1,4,10,FALSE,65324,23.5,4,0,2,0.71956687,FALSE,0,65324,0,0.53409091
27600,4.30447202,0,0.23231653,1,4,10,FALSE,26467,81.5,4,0,2,0.74580984,FALSE,0,26467,0,0.51257862
27628,4.12523431,2.69E-04,0.24241047,0.16666667,18,9,FALSE,46258,30.77777778,18,0,9,0.75959736,FALSE,0,46258,605068,0.12173528
27640,4.31580827,0,0.23170631,1,4,10,FALSE,52506,77.5,4,0,2,0.74493783,FALSE,0,52506,0,0.50653595
27651,4.27019548,0,0.23418132,1,4,10,FALSE,54003,87.5,4,0,2,0.7484465,FALSE,0,54003,0,0.51775148
27661,4.31277336,7.32E-04,0.23186936,0.46666667,12,10,FALSE,58073,28.5,12,0,6,0.74517128,FALSE,0,58073,2366096,0.18387097
27708,5.42568955,0,0.18430837,0,2,10,FALSE,35050,14,2,0,1,0.65956234,FALSE,0,35050,0,0
27714,3.99616174,3.43E-04,0.25024012,0.8342246,68,9,FALSE,46584,67.44117647,68,0,34,0.76952602,FALSE,0,46584,1503468,0.10570717
27720,4.79764349,3.16E-05,0.20843566,0.5,8,9,FALSE,100,11.75,8,0,4,0.70787358,FALSE,0,100,55930,0.28658537
27722,4.94108721,1.66E-05,0.20238461,0.66666667,6,9,FALSE,107,12.33333333,6,0,3,0.69683945,FALSE,0,107,36184,0.38541667
27724,4.45586004,6.71E-05,0.22442357,0.32142857,16,9,FALSE,1835,20.625,16,0,8,0.73416461,FALSE,0,1835,193050,0.17521368
27735,4.96590199,0,0.20137329,1,4,9,FALSE,53670,16,4,0,2,0.69493062,FALSE,0,53670,0,0.53333333
27737,4.42792109,1.75E-04,0.22583962,0.23809524,14,9,FALSE,55227,16.42857143,14,0,7,0.73631376,FALSE,0,55227,347846,0.17325228
27742,4.34731768,9.21E-04,0.2300269,0.24166667,32,9,FALSE,58958,20.8125,32,0,16,0.74251402,FALSE,0,58958,1468766,0.10091463
27744,4.96590199,0,0.20137329,1,4,9,FALSE,63251,16,4,0,2,0.69493062,FALSE,0,63251,0,0.53333333
27748,4.56136749,4.40E-07,0.2192325,0.66666667,6,9,FALSE,68780,27.33333333,6,0,3,0.72604865,FALSE,0,68780,1000,0.39047619
27752,4.78389717,0,0.20903459,1,6,9,FALSE,71912,16.66666667,6,0,3,0.70893099,FALSE,0,71912,0,0.3875969
27755,4.91877176,0,0.20330279,1,4,9,FALSE,74367,19,4,0,2,0.69855602,FALSE,0,74367,0,0.52777778
27757,4.08542355,4.18E-05,0.24477266,0.46666667,12,9,FALSE,76391,118.8333333,12,0,6,0.76265973,FALSE,0,76391,276924,0.30785838
27762,4.53414264,2.88E-04,0.22054886,0.35164835,28,9,FALSE,51998,21.07142857,28,0,14,0.72814287,FALSE,0,51998,866506,0.15963203
27765,5.1187182,1.63E-06,0.19536141,0.8,10,10,FALSE,52076,10.4,10,0,5,0.68317552,FALSE,0,52076,3356,0.416
27771,5.14728198,0,0.19427729,0,2,10,FALSE,4055,8,2,0,1,0.68097831,FALSE,0,4055,0,0
27775,3.98116576,0.00219137,0.25118271,0.15384615,28,8,FALSE,54738,35.57142857,28,0,14,0.77067956,FALSE,0,54738,3655580,0.07650862
27780,4.48085334,1.41E-04,0.22317178,0.13333333,12,9,FALSE,53266,12.66666667,12,0,6,0.73224205,FALSE,0,53266,198002,0.17874396
27781,4.93474962,7.74E-06,0.20264453,0.33333333,6,10,FALSE,14509,9.66666667,6,0,3,0.69732695,FALSE,0,14509,7758,0.38888889
27786,4.19226993,3.69E-04,0.23853426,0.26666667,12,9,FALSE,80323,56.5,12,0,6,0.75444077,FALSE,0,80323,821462,0.17070707
27788,4.91921807,2.21E-04,0.20328434,0.14285714,14,10,FALSE,87999,7,14,0,7,0.69852169,FALSE,0,87999,340388,0.16326531
27790,4.63500848,2.91E-05,0.21574934,0.66666667,6,9,FALSE,613,17,6,0,3,0.72038396,FALSE,0,613,82798,0.38636364
27796,4.64152459,0,0.21544645,1,6,9,FALSE,5812,17.33333333,6,0,3,0.71988272,FALSE,0,5812,0,0.37681159
27798,4.55931447,0.00100485,0.21933122,0.09090909,24,8,FALSE,6477,7,24,0,12,0.72620658,FALSE,0,6477,2204228,0.1
27800,4.62590378,4.30E-04,0.21617397,0.25,16,9,FALSE,10659,8.75,16,0,8,0.72108432,FALSE,0,10659,1018968,0.15740741
27814,4.65205748,0,0.21495865,1,8,9,FALSE,44267,13.25,8,0,4,0.7190725,FALSE,0,44267,0,0.32317073
27818,4.277872,4.53E-04,0.23376109,0.16666667,24,9,FALSE,55023,14.41666667,24,0,12,0.747856,FALSE,0,55023,852922,0.10679012
27824,4.65205748,0,0.21495865,1,8,9,FALSE,65459,13.25,8,0,4,0.7190725,FALSE,0,65459,0,0.32317073
27826,4.52726948,1.25E-04,0.22088369,0.4,10,9,FALSE,67118,13.8,10,0,5,0.72867158,FALSE,0,67118,301906,0.25185185
27829,4.65205748,0,0.21495865,1,8,9,FALSE,69568,13.25,8,0,4,0.7190725,FALSE,0,69568,0,0.32317073
27832,4.64152459,0,0.21544645,1,6,9,FALSE,78600,17.33333333,6,0,3,0.71988272,FALSE,0,78600,0,0.37681159
27836,4.32830492,0,0.23103733,1,4,9,FALSE,88295,79.5,4,0,2,0.74397654,FALSE,0,88295,0,0.51623377
27846,4.71463001,1.43E-04,0.21210572,0.5,18,10,FALSE,54490,13.77777778,18,0,9,0.71425923,FALSE,0,54490,242040,0.18618619
27850,4.68437026,2.47E-05,0.21347587,0.71428571,14,10,FALSE,69572,16.71428571,14,0,7,0.7165869,FALSE,0,69572,27758,0.22700587
27853,4.73944479,0.00112632,0.21099518,0.34545455,22,10,FALSE,79922,12.27272727,22,0,11,0.7123504,FALSE,0,79922,2949476,0.14966741
27856,5.14487191,1.27E-06,0.1943683,0.66666667,6,10,FALSE,28113,6,6,0,3,0.6811637,FALSE,0,28113,1742,0.46153846
27858,5.20467732,0,0.19213487,1,4,10,FALSE,47900,5,4,0,2,0.67656328,FALSE,0,47900,0,0.71428571
27920,4.41935196,0,0.22627752,1,6,10,FALSE,80104,26.33333333,6,0,3,0.73697293,FALSE,0,80104,0,0.3872549
27927,4.81710256,0,0.20759367,0,2,10,FALSE,5831,24,2,0,1,0.70637673,FALSE,0,5831,0,0
27931,4.74497902,3.10E-06,0.21074909,0.66666667,8,10,FALSE,8562,12.25,8,0,4,0.71192469,FALSE,0,8562,4252,0.33108108
27934,4.81710256,0,0.20759367,0,2,10,FALSE,18880,24,2,0,1,0.70637673,FALSE,0,18880,0,0
27940,4.78684281,0,0.20890596,1,6,10,FALSE,42007,13,6,0,3,0.7087044,FALSE,0,42007,0,0.41935484
27947,4.28688744,3.18E-04,0.23326948,0.34545455,22,9,FALSE,72781,26.27272727,22,0,11,0.7471625,FALSE,0,72781,486466,0.12527186
27953,4.6891904,0,0.21325643,1,4,10,FALSE,84599,17,4,0,2,0.71621612,FALSE,0,84599,0,0.5483871
27958,4.82727841,0,0.20715607,1,6,10,FALSE,10330,14.33333333,6,0,3,0.70559397,FALSE,0,10330,0,0.39814815
27961,4.30081228,1.06E-05,0.23251422,0.4,10,9,FALSE,21805,51.4,10,0,5,0.74609136,FALSE,0,21805,19820,0.30778443
27971,4.82727841,0,0.20715607,1,6,10,FALSE,68974,14.33333333,6,0,3,0.70559397,FALSE,0,68974,0,0.39814815
27974,4.39078818,0,0.22774954,1,6,10,FALSE,71714,31.66666667,6,0,3,0.73917014,FALSE,0,71714,0,0.40084388
27976,4.46782112,0,0.22382275,1,6,10,FALSE,87467,25.66666667,6,0,3,0.73324453,FALSE,0,87467,0,0.38308458
27978,3.94197983,1.57E-05,0.25367963,0.47058824,34,8,FALSE,3546,136.4705882,34,0,17,0.77369386,FALSE,0,3546,71654,0.18592723
27980,4.93341069,0,0.20269952,1,6,10,FALSE,14226,8.66666667,6,0,3,0.69742995,FALSE,0,14226,0,0.43333333
27982,4.68204945,1.13E-04,0.21358168,0.21428571,16,9,FALSE,16143,10.125,16,0,8,0.71676543,FALSE,0,16143,169224,0.15384615
27993,4.93341069,0,0.20269952,1,6,10,FALSE,58366,8.66666667,6,0,3,0.69742995,FALSE,0,58366,0,0.43333333
27997,4.27439079,5.28E-06,0.23395147,0.42857143,14,10,FALSE,2959,46.85714286,14,0,7,0.74812379,FALSE,0,2959,21328,0.16326531
28007,4.33794519,1.07E-04,0.23052389,0.18181818,22,9,FALSE,51535,16.45454545,22,0,11,0.74323499,FALSE,0,51535,304606,0.11426768
28012,4.07114166,0,0.24563134,1,4,9,FALSE,953,233,4,0,2,0.76375833,FALSE,0,953,0,0.50215517
28027,4.46710702,9.60E-05,0.22385853,0.33333333,14,9,FALSE,50459,25.14285714,14,0,7,0.73329946,FALSE,0,50459,146348,0.22123894
28033,4.11336249,4.61E-05,0.24311011,0.19047619,14,9,FALSE,85841,50,14,0,7,0.76051058,FALSE,0,85841,137130,0.15384615
28044,4.35785058,0,0.22947092,1,4,9,FALSE,2175,36,4,0,2,0.7417038,FALSE,0,2175,0,0.52173913
28049,4.32089619,0,0.23143347,1,6,9,FALSE,13334,31.33333333,6,0,3,0.74454645,FALSE,0,13334,0,0.39662447
28051,4.32116397,9.46E-05,0.23141913,0.33333333,8,9,FALSE,15359,23,8,0,4,0.74452585,FALSE,0,15359,343394,0.27083333
28077,4.26216192,1.09E-04,0.23462271,0.26666667,12,9,FALSE,42746,22.16666667,12,0,6,0.74906447,FALSE,0,42746,242842,0.2
28083,4.21271088,2.72E-05,0.23737684,0.46666667,12,9,FALSE,48838,26,12,0,6,0.75286839,FALSE,0,48838,50054,0.19720102
28085,4.35758279,0,0.22948503,1,4,9,FALSE,50242,38.5,4,0,2,0.7417244,FALSE,0,50242,0,0.53472222
28088,4.11523699,3.62E-04,0.24299937,0.27272727,22,8,FALSE,51206,23.72727273,22,0,11,0.76036639,FALSE,0,51206,609354,0.11407343
28094,4.09104704,0.00320655,0.2444362,0.14021164,56,9,FALSE,55170,13.64285714,56,0,28,0.76222715,FALSE,0,55170,7172672,0.0558495
28096,4.19709007,5.85E-05,0.23826031,0.4,12,9,FALSE,59005,36,12,0,6,0.75406999,FALSE,0,59005,116476,0.19889503
28098,4.29608141,9.18E-04,0.23277026,0.08333333,18,9,FALSE,59838,15,18,0,9,0.74645528,FALSE,0,59838,1776410,0.11733333
28102,4.34972775,3.87E-04,0.22989945,0.32142857,16,9,FALSE,61825,12.75,16,0,8,0.74232863,FALSE,0,61825,1500774,0.15981013
28106,3.97223958,1.78E-04,0.25174715,0.20512821,26,9,FALSE,64921,59.15384615,26,0,13,0.77136619,FALSE,0,64921,611702,0.13087134
28112,4.3236633,4.92E-04,0.23128535,0.33333333,6,9,FALSE,70496,29.66666667,6,0,3,0.74433359,FALSE,0,70496,1099194,0.34108527
28116,4.32973311,2.40E-05,0.23096112,0,4,9,FALSE,75454,40,4,0,2,0.74386668,FALSE,0,75454,28358,0.5
28119,4.09354637,4.62E-04,0.24428696,0.26666667,12,9,FALSE,78103,42.16666667,12,0,6,0.76203489,FALSE,0,78103,970294,0.18666667
28123,3.74212265,3.05E-04,0.26722801,0.25274725,28,9,FALSE,81676,77.78571429,28,0,14,0.78906749,FALSE,0,81676,875306,0.08899967
28131,3.84968312,1.75E-04,0.25976164,0.41818182,22,9,FALSE,19146,126.0909091,22,0,11,0.78079361,FALSE,0,19146,440998,0.16557162
28133,4.25439614,1.48E-04,0.23505098,0.2,10,9,FALSE,20138,39.6,10,0,5,0.74966184,FALSE,0,20138,469028,0.21069519
28135,3.9149335,8.68E-04,0.25543218,0.2047619,42,8,FALSE,20216,30.71428571,42,0,21,0.77577435,FALSE,0,20216,1823872,0.06902087
28143,4.09684906,7.73E-04,0.24409003,0.18954248,36,9,FALSE,51306,21.66666667,36,0,18,0.76178084,FALSE,0,51306,1213594,0.07656066
28152,5.52869767,3.57E-04,0.18087442,0.4,10,10,FALSE,10319,5,10,0,5,0.65163864,FALSE,0,10319,1050948,0.38461538
28154,5.37168616,1.28E-04,0.18616129,0.53333333,12,10,FALSE,11151,6.5,12,0,6,0.66371645,FALSE,0,11151,781054,0.30952381
28156,5.52914398,0,0.18085982,1,4,10,FALSE,18916,7.5,4,0,2,0.65160431,FALSE,0,18916,0,0.68181818
28158,4.41230028,9.66E-04,0.22663915,0.21818182,22,9,FALSE,19856,14.18181818,22,0,11,0.73751536,FALSE,0,19856,2983476,0.11529933
28161,5.52887619,3.64E-05,0.18086858,0.6,10,10,FALSE,27209,5.2,10,0,5,0.65162491,FALSE,0,27209,353836,0.47272727
28164,5.52869767,3.64E-05,0.18087442,0.7,10,10,FALSE,45724,5.8,10,0,5,0.65163864,FALSE,0,45724,353842,0.44615385
28170,4.72605552,9.12E-04,0.21159294,0.18300654,36,9,FALSE,29169,10.27777778,36,0,18,0.71338034,FALSE,0,29169,1540502,0.08966862
28172,4.27314112,8.28E-04,0.23401989,0.28787879,24,10,FALSE,34174,20.25,24,0,12,0.74821991,FALSE,0,34174,1451586,0.13095238
28174,5.02427921,4.20E-04,0.19903352,0.31111111,20,9,FALSE,39460,8.4,20,0,10,0.69044006,FALSE,0,39460,897842,0.15849057
28176,5.0710524,0,0.19719773,1,8,10,FALSE,48184,14.5,8,0,4,0.68684212,FALSE,0,48184,0,0.37179487
28179,5.39676872,0,0.18529606,1,4,10,FALSE,58014,10.5,4,0,2,0.66178702,FALSE,0,58014,0,0.65625
28181,4.20601625,0.00160454,0.23775467,0.15204678,38,9,FALSE,64179,13.47368421,38,0,19,0.75338337,FALSE,0,64179,2662340,0.07254623
28184,5.12710881,1.79E-04,0.1950417,0.33333333,6,10,FALSE,80666,10.33333333,6,0,3,0.68253009,FALSE,0,80666,365666,0.43478261
28200,4.55029903,0,0.21976578,1,8,9,FALSE,31719,18.25,8,0,4,0.72690007,FALSE,0,31719,0,0.31465517
28203,4.44336338,0,0.22505474,1,4,9,FALSE,33750,51,4,0,2,0.73512589,FALSE,0,33750,0,0.57954545
28216,4.27528341,1.24E-05,0.23390262,0.33333333,8,9,FALSE,59628,50.5,8,0,4,0.74805512,FALSE,0,59628,20572,0.28212291
28218,4.55029903,0,0.21976578,1,8,9,FALSE,61366,18.25,8,0,4,0.72690007,FALSE,0,61366,0,0.31465517
28277,4.68597697,0,0.21340267,1,12,10,FALSE,9387,13.5,12,0,6,0.71646331,FALSE,0,9387,0,0.31395349
28281,4.74283674,0,0.21084428,1,6,10,FALSE,17813,19,6,0,3,0.71208948,FALSE,0,17813,0,0.44186047
28286,4.68597697,0,0.21340267,1,12,10,FALSE,30737,13.5,12,0,6,0.71646331,FALSE,0,30737,0,0.31395349
28289,4.84066768,0,0.20658307,0,2,10,FALSE,34339,25,2,0,1,0.70456402,FALSE,0,34339,0,0
28293,4.76720521,0,0.20976651,1,4,10,FALSE,40449,20.5,4,0,2,0.71021498,FALSE,0,40449,0,0.55405405
28295,4.52012854,9.43E-06,0.22123265,0.66666667,18,9,FALSE,41343,14.88888889,18,0,9,0.72922088,FALSE,0,41343,33090,0.19336219
28297,4.84066768,0,0.20658307,0,2,10,FALSE,49650,25,2,0,1,0.70456402,FALSE,0,49650,0,0
28299,4.26519682,1.40E-04,0.23445577,0.36263736,28,9,FALSE,53074,18.35714286,28,0,14,0.74883101,FALSE,0,53074,335338,0.12157048
28302,4.21583504,3.50E-05,0.23720093,0.3,10,9,FALSE,55896,40,10,0,5,0.75262807,FALSE,0,55896,59470,0.21290323
28304,4.52012854,9.43E-06,0.22123265,0.66666667,18,9,FALSE,67283,14.88888889,18,0,9,0.72922088,FALSE,0,67283,33090,0.19336219
28318,4.6230474,1.56E-05,0.21630754,0.66666667,14,10,FALSE,10389,16.85714286,14,0,7,0.72130405,FALSE,0,10389,47902,0.23091977
28321,4.71070249,0,0.21228256,1,4,10,FALSE,11418,23.5,4,0,2,0.71456135,FALSE,0,11418,0,0.52222222
28346,4.44970097,2.88E-04,0.2247342,0.30909091,22,9,FALSE,62901,14.54545455,22,0,11,0.73463839,FALSE,0,62901,443860,0.13383838
28354,4.71061323,1.79E-04,0.21228659,0.33333333,6,10,FALSE,81660,15.66666667,6,0,3,0.71456821,FALSE,0,81660,718020,0.34848485
28358,4.25278943,3.35E-04,0.23513979,0.17142857,30,9,FALSE,88049,15.4,30,0,15,0.74978543,FALSE,0,88049,924416,0.08555556
28364,4.54422922,0,0.22005932,1,4,10,FALSE,4757,23,4,0,2,0.72736698,FALSE,0,4757,0,0.52272727
28367,4.47746139,7.45E-04,0.22334084,0.17777778,20,10,FALSE,5505,9.8,20,0,10,0.73250297,FALSE,0,5505,1236146,0.1225
28371,4.05587789,0.00101634,0.24655575,0.46333333,50,9,FALSE,14002,53.96,50,0,25,0.76493247,FALSE,0,14002,5345140,0.1031094
28373,4.5372668,0,0.220397,1,6,10,FALSE,14555,19,6,0,3,0.72790255,FALSE,0,14555,0,0.37254902
28385,4.53351781,0,0.22057926,1,4,10,FALSE,33863,29.5,4,0,2,0.72819094,FALSE,0,33863,0,0.55660377
28387,4.53369633,2.45E-05,0.22057057,0.33333333,6,10,FALSE,33875,18.33333333,6,0,3,0.72817721,FALSE,0,33875,40132,0.36
28399,4.54422922,0,0.22005932,1,4,10,FALSE,63365,23,4,0,2,0.72736698,FALSE,0,63365,0,0.52272727
28402,4.5372668,0,0.220397,1,6,10,FALSE,68730,19,6,0,3,0.72790255,FALSE,0,68730,0,0.37254902
28404,4.54271177,0.00160557,0.22013283,0.77777778,18,10,FALSE,68758,12.11111111,18,0,9,0.72748371,FALSE,0,68758,2376288,0.23076923
28411,4.48522717,0,0.22295415,1,4,10,FALSE,87231,33.5,4,0,2,0.7319056,FALSE,0,87231,0,0.54918033
28415,4.8555744,0,0.20594886,1,6,10,FALSE,1101,12,6,0,3,0.70341735,FALSE,0,1101,0,0.46153846
28455,4.40694457,0,0.22691459,1,4,9,FALSE,39916,56.5,4,0,2,0.73792734,FALSE,0,39916,0,0.55940594
28459,4.34392573,7.76E-05,0.23020651,0.6,10,9,FALSE,50609,30.2,10,0,5,0.74277494,FALSE,0,50609,269318,0.24354839
28465,4.28269214,2.23E-05,0.23349799,0.33333333,6,9,FALSE,71577,75,6,0,3,0.74748522,FALSE,0,71577,41134,0.33785822
28470,4.02445773,4.14E-06,0.24848068,0.57142857,14,9,FALSE,120,113.4285714,14,0,7,0.76734941,FALSE,0,120,13506,0.20075853
28472,4.49120771,8.20E-07,0.22265726,0.8,10,9,FALSE,4033,28.6,10,0,5,0.73144556,FALSE,0,4033,2524,0.25535714
28474,4.8004106,0,0.20831551,1,4,10,FALSE,8092,16,4,0,2,0.70766072,FALSE,0,8092,0,0.53333333
28476,4.56440239,0,0.21908673,1,6,9,FALSE,8409,35,6,0,3,0.7258152,FALSE,0,8409,0,0.38043478
28478,4.55172722,5.77E-04,0.21969682,0.45,32,9,FALSE,10207,16.875,32,0,16,0.72679021,FALSE,0,10207,1352094,0.15625
28485,4.4914755,0,0.22264398,1,6,9,FALSE,46891,43.66666667,6,0,3,0.73142496,FALSE,0,46891,0,0.39339339
28489,4.86093011,0,0.20572195,1,6,10,FALSE,57999,17,6,0,3,0.70300538,FALSE,0,57999,0,0.47222222
28491,4.5856467,3.07E-05,0.21807175,0.72727273,24,9,FALSE,65627,20.58333333,24,0,12,0.72418102,FALSE,0,65627,78330,0.21219931
28495,4.56440239,0,0.21908673,1,6,9,FALSE,71261,35,6,0,3,0.7258152,FALSE,0,71261,0,0.38043478
28498,4.29277872,1.83E-04,0.23294935,0.33333333,14,9,FALSE,74271,43.71428571,14,0,7,0.74670933,FALSE,0,74271,728092,0.2045607
28500,4.03641882,0,0.24774436,1,10,9,FALSE,75516,149.4,10,0,5,0.76642932,FALSE,0,75516,0,0.27213115
28503,4.49120771,8.20E-07,0.22265726,0.8,10,9,FALSE,87980,28.6,10,0,5,0.73144556,FALSE,0,87980,2524,0.25535714
28505,4.39409087,0,0.22757836,1,4,10,FALSE,15105,45,4,0,2,0.73891609,FALSE,0,15105,0,0.54878049
28518,4.3054539,0,0.23226355,1,10,9,FALSE,4871,41.2,10,0,5,0.74573432,FALSE,0,4871,0,0.23146067
